Symbol;Name;LastSale;MarketCap;ADR TSO;IPOyear;Sector;Industry;Summary Quote
STBA;S&T Bancorp, Inc.;24.71;860164341.54;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/stba
SFE;Safeguard Scientifics, Inc.;13.67;275887584.58;n/a;n/a;Finance;Finance/Investors Services;http://www.nasdaq.com/symbol/sfe
SAFT;Safety Insurance Group, Inc.;54.76;826443341.24;n/a;2002;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/saft
SAL;Salisbury Bancorp, Inc.;32.42;89266070.92;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/sal
SASR;Sandy Spring Bancorp, Inc.;26.85;639523637.25;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sasr
SC;Santander Consumer USA Holdings Inc.;okt.49;3755832739.54;n/a;2014;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/sc
SBFG;SB Financial Group, Inc.;okt.24;50165954.56;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sbfg
SBFGP;SB Financial Group, Inc.;nov.19;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sbfgp
SEB;Seaboard Corporation;2950;3453122500;n/a;1996;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/seb
SBCF;Seacoast Banking Corporation of Florida;15.96;552672280.44;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sbcf
SNFCA;Security National Financial Corporation;50.145;74.483.988.969;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/snfca
SEIC;SEI Investments Company;43.65;7143310190.7;n/a;1981;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/seic
JBN;Select Asset Inc.;16.92;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/jbn
JBR;Select Asset Inc.;17.46;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/jbr
SLCT;Select Bancorp, Inc.;8.nov;93946329.21;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/slct
SGZA;Selective Insurance Group, Inc.;26.jul;0;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/sgza
SIGI;Selective Insurance Group, Inc.;34.58;1991391034.36;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/sigi
SRG;Seritage Growth Properties;52.85;1753565483.95;n/a;2015;Finance;Real Estate;http://www.nasdaq.com/symbol/srg
SFBS;ServisFirst Bancshares, Inc.;45.59;1191845601.82;n/a;2014;Finance;Major Banks;http://www.nasdaq.com/symbol/sfbs
SVBI;Severn Bancorp Inc;maj.33;53773725.07;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/svbi
SHG;Shinhan Financial Group Co Ltd;35;16596985545;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/shg
SHBI;Shore Bancshares Inc;dec.37;156358457.58;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/shbi
SIFI;SI Financial Group, Inc.;14.avg;172016599.04;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/sifi
SIEB;Siebert Financial Corp.;jan.21;26723002.46;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/sieb
BSRR;Sierra Bancorp;17.jan;225704465.28;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/bsrr
SBNY;Signature Bank;133.52;7112747925.6;n/a;2004;Finance;Major Banks;http://www.nasdaq.com/symbol/sbny
SBNYW;Signature Bank;111;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sbnyw
SRAQU;Silver Run Acquisition Corporation;okt.39;0;n/a;2016;Finance;Business Services;http://www.nasdaq.com/symbol/sraqu
SAMG;Silvercrest Asset Management Group Inc.;dec.43;155501313.66;n/a;2013;Finance;Investment Managers;http://www.nasdaq.com/symbol/samg
SFNC;Simmons First National Corporation;43.2;1311730372.8;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sfnc
ISM;SLM Corporation;236.599;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/ism
JSM;SLM Corporation;18.31;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/jsm
OSM;SLM Corporation;24.54;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/osm
SLM;SLM Corporation;jun.25;2664475031.25;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/slm
SLMAP;SLM Corporation;46.539;153578700;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/slmap
SLMBP;SLM Corporation;39.7;158800000;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/slmbp
SMBK;SmartFinancial, Inc.;17.61;102252059.97;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/smbk
SFBC;Sound Financial Bancorp, Inc.;230.001;570.721.951.389;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/sfbc
SSB;South State Corporation;63.58;1537466255.16;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ssb
SOCB;Southcoast Financial Corporation;13.jun;92774988.06;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/socb
SFST;Southern First Bancshares, Inc.;24.49;154801657.35;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sfst
SMBC;Southern Missouri Bancorp, Inc.;24.jun;178968288.96;n/a;n/a;Finance;Banks;http://www.nasdaq.com/symbol/smbc
SONA;Southern National Bancorp of Virginia, Inc.;12.maj;147473238.15;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sona
SBSI;Southside Bancshares, Inc.;25.22;629853056.56;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sbsi
OKSB;Southwest Bancorp, Inc.;14.91;290049388.86;n/a;1993;Finance;Major Banks;http://www.nasdaq.com/symbol/oksb
SGB;Southwest Georgia Financial Corporation;14.jun;37198420.2;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sgb
STFC;State Auto Financial Corporation;21.36;885209557.2;n/a;1991;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/stfc
STBZ;State Bank Financial Corporation.;19.65;728071957.2;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/stbz
SNC;State National Companies, Inc.;nov.88;505005458.76;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/snc
STT;State Street Corporation;56.57;22628972212.02;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/stt
STL;Sterling Bancorp;15.65;2042231162.6;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/stl
SSFN;Stewardship Financial Corp;59.501;363.742.286.713;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ssfn
STC;Stewart Information Services Corporation;33.6;784294963.2;n/a;n/a;Finance;Specialty Insurers;http://www.nasdaq.com/symbol/stc
SF;Stifel Financial Corporation;27.97;1944134340.74;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/sf
SFN;Stifel Financial Corporation;25.29;1239940830.42;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/sfn
SYBT;Stock Yards Bancorp, Inc.;37.34;557159475;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sybt
SGM;Stonegate Mortgage Corporation;5.jun;144467366.4;n/a;2013;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/sgm
GJH;STRATS Trust;sep.83;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/gjh
GJS;STRATS Trust;17.37;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/gjs
GJO;STRATS Trust;20.feb;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/gjo
SCNB;Suffolk Bancorp;23.85;281841770.25;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/scnb
SMFG;Sumitomo Mitsui Financial Group Inc;maj.75;39307551568.75;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/smfg
SMMF;Summit Financial Group, Inc.;16.79;182231373.14;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/smmf
SNBC;Sun Bancorp, Inc.;20.52;384717496.32;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/snbc
SLF;Sun Life Financial Inc.;31.96;19572476520.08;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/slf
SBCP;Sunshine Bancorp, Inc.;14.maj;76356275;n/a;2014;Finance;Savings Institutions;http://www.nasdaq.com/symbol/sbcp
STI;SunTrust Banks, Inc.;36.03;18195090442.41;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sti
SBBX;Sussex Bancorp;dec.36;57795063.36;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sbbx
SIVB;SVB Financial Group;99.62;5141774924.84;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sivb
SIVBO;SVB Financial Group;26.sep;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sivbo
SYF;Synchrony Financial;27.87;23238810300.33;n/a;2014;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/syf
SNV;Synovus Financial Corp.;28.42;3590107646.02;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/snv
GJT;Synthetic Fixed-Income Securities, Inc.;175.983;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/gjt
GJV;Synthetic Fixed-Income Securities, Inc.;25.55;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/gjv
TROW;T. Rowe Price Group, Inc.;72.19;17916058036.18;n/a;1986;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/trow
TLMR;Talmer Bancorp, Inc.;17.95;1199854179.8;n/a;2014;Finance;Major Banks;http://www.nasdaq.com/symbol/tlmr
TCB;TCF Financial Corporation;nov.97;2042305108.83;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/tcb
AMTD;TD Ameritrade Holding Corporation;30.53;16335265480.7;n/a;1997;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/amtd
TRC;Tejon Ranch Co;20.56;425670909.28;n/a;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/trc
TRTL;Terrapin 3 Acquisition Corporation;sep.92;263810000;n/a;2014;Finance;Business Services;http://www.nasdaq.com/symbol/trtl
TRTLU;Terrapin 3 Acquisition Corporation;10.155;187867500;n/a;2014;Finance;Business Services;http://www.nasdaq.com/symbol/trtlu
TRTLW;Terrapin 3 Acquisition Corporation;0.24;0;n/a;2014;Finance;Business Services;http://www.nasdaq.com/symbol/trtlw
TRNO;Terreno Realty Corporation;22.maj;976308907.5;n/a;2010;Finance;Real Estate;http://www.nasdaq.com/symbol/trno
TBNK;Territorial Bancorp Inc.;25.53;246611758.05;n/a;2009;Finance;Savings Institutions;http://www.nasdaq.com/symbol/tbnk
TCBI;Texas Capital Bancshares, Inc.;36.21;1661525868.09;n/a;2003;Finance;Major Banks;http://www.nasdaq.com/symbol/tcbi
TCBIL;Texas Capital Bancshares, Inc.;25.jan;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/tcbil
TCBIP;Texas Capital Bancshares, Inc.;23.feb;139200000;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/tcbip
TCBIW;Texas Capital Bancshares, Inc.;21.54;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/tcbiw
TFSL;TFS Financial Corporation;17.25;4977614822.25;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/tfsl
TBBK;The Bancorp, Inc.;maj.41;204927705.48;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/tbbk
BX;The Blackstone Group L.P.;26.53;31596614955.01;n/a;2007;Finance;Investment Managers;http://www.nasdaq.com/symbol/bx
CG;The Carlyle Group L.P.;16.nov;5357156619.33;n/a;2012;Finance;Investment Managers;http://www.nasdaq.com/symbol/cg
SCHW;The Charles Schwab Corporation;27.apr;35706939216;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/schw
TCFC;The Community Financial Corporation;212.501;988.616.702.292;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/tcfc
FBMS;The First Bancshares, Inc.;15.55;84467817.7;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/fbms
FLIC;The First of Long Island Corporation;27.97;397236149.34;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/flic
THG;The Hanover Insurance Group, Inc.;88.18;3775823598.18;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/thg
THGA;The Hanover Insurance Group, Inc.;254.803;0;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/thga
NAVG;The Navigators Group, Inc.;81.07;1170765189.77;n/a;1986;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/navg
TRV;The Travelers Companies, Inc.;114.78;33857500118.22;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/trv
TPRE;Third Point Reinsurance Ltd.;okt.88;1154730293.12;n/a;2013;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/tpre
TIL;Till Capital Ltd.;4.jun;13922893.04;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/til
TSBK;Timberland Bancorp, Inc.;13.13;91843667.24;n/a;n/a;Finance;Banks;http://www.nasdaq.com/symbol/tsbk
TIPT;Tiptree Financial Inc.;maj.72;246074937.68;n/a;n/a;Finance;Specialty Insurers;http://www.nasdaq.com/symbol/tipt
TMP;Tompkins Financial Corporation;64.31;963925869.4;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/tmp
TMK;Torchmark Corporation;53.59;6498569324.51;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/tmk
TD;Toronto Dominion Bank (The);42.18;78093012438.6;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/td
TRU;TransUnion;26.67;4864200509.07;n/a;2015;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/tru
TCBK;TriCo Bancshares;24.85;566211549.05;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/tcbk
GTS;Triple-S Management Corporation;24.17;595375331.91;n/a;2007;Finance;Accident &Health Insurance;http://www.nasdaq.com/symbol/gts
TSC;TriState Capital Holdings, Inc.;11.sep;337796113.2;n/a;2013;Finance;Major Banks;http://www.nasdaq.com/symbol/tsc
TBK;Triumph Bancorp, Inc.;15.63;281622731.07;n/a;2014;Finance;Major Banks;http://www.nasdaq.com/symbol/tbk
TRST;TrustCo Bank Corp NY;6;572211450;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/trst
TRMK;Trustmark Corporation;22.45;1517854063.7;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/trmk
TRCB;Two River Bancorp;sep.64;76574819.44;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/trcb
USB;U.S. Bancorp;39.53;68676088988.52;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/usb
USB^A;U.S. Bancorp;797.4;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/usb^a
GROW;U.S. Global Investors, Inc.;jan.57;23996814.15;n/a;n/a;Finance;Investment Managers;http://www.nasdaq.com/symbol/grow
UBS;UBS AG;15.22;57090604457.2;n/a;2014;Finance;Major Banks;http://www.nasdaq.com/symbol/ubs
UMBF;UMB Financial Corporation;48.86;2420075718.62;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/umbf
UMPQ;Umpqua Holdings Corporation;15.48;3410275099.32;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/umpq
UNAM;Unico American Corporation;nov.27;59811388.91;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/unam
UBSH;Union Bankshares Corporation;24.22;1067354280.16;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ubsh
UNB;Union Bankshares, Inc.;28.82;128490281.04;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/unb
UBCP;United Bancorp, Inc.;9.feb;49491952;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ubcp
UBOH;United Bancshares, Inc.;189.999;626.950.150.245;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/uboh
UBSI;United Bankshares, Inc.;35.14;2446847114.88;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ubsi
UCBA;United Community Bancorp;13.75;57768232.5;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/ucba
UCBI;United Community Banks, Inc.;18.22;1302750096.66;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ucbi
UCFC;United Community Financial Corp.;maj.63;268184481.37;n/a;n/a;Finance;Banks;http://www.nasdaq.com/symbol/ucfc
UBNK;United Financial Bancorp, Inc.;12.apr;619626487.2;n/a;n/a;Finance;Banks;http://www.nasdaq.com/symbol/ubnk
UFCS;United Fire Group, Inc;43.74;1102266458.28;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/ufcs
UIHC;United Insurance Holdings Corp.;16.86;362799971.1;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/uihc
UBFO;United Security Bancshares;apr.92;79762646.4;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ubfo
USBI;United Security Bancshares, Inc.;avg.28;50038457.76;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/usbi
UNTY;Unity Bancorp, Inc.;nov.45;96812291.9;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/unty
UVE;UNIVERSAL INSURANCE HOLDINGS INC;16.maj;579318778.5;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/uve
UVSP;Univest Corporation of Pennsylvania;19.apr;373399628;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/uvsp
UNM;Unum Group;30.97;7397389738.19;n/a;n/a;Finance;Accident &Health Insurance;http://www.nasdaq.com/symbol/unm
UE;Urban Edge Properties;25.16;2498160352.32;n/a;2015;Finance;Real Estate;http://www.nasdaq.com/symbol/ue
VR;Validus Holdings, Ltd.;45.57;3736921095.18;n/a;2007;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/vr
VLY;Valley National Bancorp;sep.41;2391201683.25;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/vly
VLY^A;Valley National Bancorp;28;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/vly^a
VALU;Value Line, Inc.;16.maj;161143422;n/a;1983;Finance;Investment Managers;http://www.nasdaq.com/symbol/valu
VBTX;Veritex Holdings, Inc.;15.nov;162005914.48;n/a;2014;Finance;Major Banks;http://www.nasdaq.com/symbol/vbtx
VBFC;Village Bank and Trust Financial Corp.;19.sep;28213722.5;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/vbfc
VIRT;Virtu Financial, Inc.;21.35;2963322290.95;n/a;2015;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/virt
VRTS;Virtus Investment Partners, Inc.;67.43;566966814.04;n/a;n/a;Finance;Investment Managers;http://www.nasdaq.com/symbol/vrts
VOYA;Voya Financial, Inc.;29.64;6173311517.88;n/a;2013;Finance;Life Insurance;http://www.nasdaq.com/symbol/voya
WRB;W.R. Berkley Corporation;55.18;6764336975.36;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/wrb
WDR;Waddell & Reed Financial, Inc.;21.83;1784777423.79;n/a;1998;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/wdr
WD;Walker & Dunlop, Inc.;22.feb;680785007.34;n/a;2010;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/wd
WAC;Walter Investment Management Corp.;jul.72;274626686.6;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/wac
WAFD;Washington Federal, Inc.;21.89;2004319345.49;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/wafd
WAFDW;Washington Federal, Inc.;jun.18;0;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/wafdw
WASH;Washington Trust Bancorp, Inc.;35.65;606886028.15;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/wash
WFBI;WashingtonFirst Bankshares Inc;22.46;274515687.96;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/wfbi
WSBF;Waterstone Financial, Inc.;13.74;401431398.66;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/wsbf
WAYN;Wayne Savings Bancshares Inc.;dec.14;33771525.46;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/wayn
WEBK;Wellesley Bancorp, Inc.;19.57;48113882.21;n/a;2012;Finance;Banks;http://www.nasdaq.com/symbol/webk
WFC;Wells Fargo & Company;47.03;238757784030.91;n/a;2013;Finance;Major Banks;http://www.nasdaq.com/symbol/wfc
WSBC;WesBanco, Inc.;29.78;1141840692.3;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/wsbc
WTBA;West Bancorporation;17.jun;282845587.2;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/wtba
WABC;Westamerica Bancorporation;47.71;1211838150.77;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/wabc
WBB;Westbury Bancorp, Inc.;19.25;81409424.25;n/a;2013;Finance;Major Banks;http://www.nasdaq.com/symbol/wbb
WAL;Western Alliance Bancorporation;33.27;3440730168;n/a;2005;Finance;Major Banks;http://www.nasdaq.com/symbol/wal
WFD;Westfield Financial, Inc.;jul.53;137556134.91;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/wfd
WBK;Westpac Banking Corporation;21.56;68994659447.56;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/wbk
WHG;Westwood Holdings Group Inc;57.15;493094029.05;n/a;n/a;Finance;Investment Managers;http://www.nasdaq.com/symbol/whg
WTM;White Mountains Insurance Group, Ltd.;801.98;4453721345.86;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/wtm
WLTW;Willis Towers Watson Public Limited Company;114.64;15840045187.68;n/a;n/a;Finance;Specialty Insurers;http://www.nasdaq.com/symbol/wltw
WIBC;Wilshire Bancorp, Inc.;okt.19;801375767.07;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/wibc
WINS;Wins Finance Holdings Inc.;nov.85;255091951.95;n/a;2014;Finance;Business Services;http://www.nasdaq.com/symbol/wins
WTFC;Wintrust Financial Corporation;43.21;2092623614.71;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/wtfc
WTFCM;Wintrust Financial Corporation;27.jul;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/wtfcm
WTFCW;Wintrust Financial Corporation;20.46;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/wtfcw
WETF;WisdomTree Investments, Inc.;okt.34;1410447532.12;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/wetf
WLRH;WL Ross Holding Corp.;sep.99;624687187.5;n/a;n/a;Finance;Business Services;http://www.nasdaq.com/symbol/wlrh
WLRHU;WL Ross Holding Corp.;10.265;410600000;n/a;2014;Finance;Business Services;http://www.nasdaq.com/symbol/wlrhu
WLRHW;WL Ross Holding Corp.;0.3796;0;n/a;n/a;Finance;Business Services;http://www.nasdaq.com/symbol/wlrhw
WMIH;WMIH Corp.;feb.31;476248160.85;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/wmih
WBKC;Wolverine Bancorp, Inc.;25.maj;54884517;n/a;2011;Finance;Banks;http://www.nasdaq.com/symbol/wbkc
WF;Woori Bank;24.feb;5431054556.4;n/a;2014;Finance;Commercial Banks;http://www.nasdaq.com/symbol/wf
WRLD;World Acceptance Corporation;34.45;307412508;n/a;1991;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/wrld
WSFS;WSFS Financial Corporation;32.48;964214272;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/wsfs
WSFSL;WSFS Financial Corporation;266.131;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/wsfsl
WVFC;WVS Financial Corp.;nov.69;23837418.01;n/a;n/a;Finance;Banks;http://www.nasdaq.com/symbol/wvfc
XBKS;Xenith Bankshares, Inc.;7.apr;96864194.4;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/xbks
XL;XL Group plc;35.86;10463760129.46;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/xl
YDKN;Yadkin Financial Corporation;23.21;1193507892.61;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ydkn
YRD;Yirendai Ltd.;nov.17;653445000;n/a;2015;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/yrd
YCB;Your Community Bankshares, Inc.;32;174496672;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ycb
ZAIS;ZAIS Group Holdings, Inc.;mar.71;52203102.07;n/a;2013;Finance;Investment Managers;http://www.nasdaq.com/symbol/zais
ZBK;Zions Bancorporation;287.311;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/zbk
ZION;Zions Bancorporation;23.72;4850901889;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/zion
ZIONW;Zions Bancorporation;22.381;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/zionw
ZIONZ;Zions Bancorporation;jan.36;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/zionz
